"","date","rh","temperature"
"1514",2019-09-05 08:50:02,67.9,26
"1515",2019-09-05 08:50:04,67.9,26
"1516",2019-09-05 08:50:07,67.9,26
"1517",2019-09-05 08:50:09,67.8,25.9
"1518",2019-09-05 08:50:12,67.9,26
"1519",2019-09-05 08:50:14,67.9,26
"1520",2019-09-05 08:50:17,68,26
"1521",2019-09-05 08:50:19,68,26
"1522",2019-09-05 08:50:22,68,26
"1523",2019-09-05 08:50:24,67.9,25.9
"1524",2019-09-05 08:50:27,68,26
"1525",2019-09-05 08:50:32,68,26
"1526",2019-09-05 08:50:34,68,26
"1527",2019-09-05 08:50:37,68,26
"1528",2019-09-05 08:50:40,68,26
"1529",2019-09-05 08:50:42,68,26
"1530",2019-09-05 08:50:45,68,26
"1531",2019-09-05 08:50:47,68,26
"1532",2019-09-05 08:50:50,68,26
"1533",2019-09-05 08:50:52,68,26
"1534",2019-09-05 08:50:55,68.1,26
"1535",2019-09-05 08:50:57,68.1,26
"1536",2019-09-05 08:51:00,68.1,26
"1537",2019-09-05 08:51:02,68.1,26
"1538",2019-09-05 08:51:05,68.1,26
"1539",2019-09-05 08:51:07,68.1,26
"1540",2019-09-05 08:51:10,68.1,26
"1541",2019-09-05 08:51:12,68.2,26
"1542",2019-09-05 08:51:15,68.2,26
"1543",2019-09-05 08:51:17,68.2,26
"1544",2019-09-05 08:51:20,68.2,26
"1545",2019-09-05 08:51:23,68.2,26
"1546",2019-09-05 08:51:25,68.2,26
"1547",2019-09-05 08:51:28,68.2,26
"1548",2019-09-05 08:51:30,68.2,26
"1549",2019-09-05 08:51:33,68.2,26
"1550",2019-09-05 08:51:35,68.2,26
"1551",2019-09-05 08:51:38,68.2,26
"1552",2019-09-05 08:51:40,68.3,26
"1553",2019-09-05 08:51:43,68.3,26
"1554",2019-09-05 08:51:45,68.3,26
"1555",2019-09-05 08:51:50,68.3,26
"1556",2019-09-05 08:51:53,68.3,26
"1557",2019-09-05 08:51:55,68.3,26
"1558",2019-09-05 08:51:58,68.3,26
"1559",2019-09-05 08:52:00,68.3,26
"1560",2019-09-05 08:52:03,68.4,26
"1561",2019-09-05 08:52:06,68.4,26
"1562",2019-09-05 08:52:11,68.4,26
"1563",2019-09-05 08:52:13,68.4,26
"1564",2019-09-05 08:52:16,68.4,26
"1565",2019-09-05 08:52:18,68.4,26
"1566",2019-09-05 08:52:21,68.4,26
"1567",2019-09-05 08:52:23,68.4,26
"1568",2019-09-05 08:52:26,68.4,26
"1569",2019-09-05 08:52:28,68.5,26
"1570",2019-09-05 08:52:31,68.5,26
"1571",2019-09-05 08:52:33,68.5,26
"1572",2019-09-05 08:52:36,68.5,26
"1573",2019-09-05 08:52:38,68.5,26
"1574",2019-09-05 08:52:41,68.5,26
"1575",2019-09-05 08:52:43,68.5,26
"1576",2019-09-05 08:52:46,68.6,26
"1577",2019-09-05 08:52:49,68.5,26
"1578",2019-09-05 08:52:51,68.6,26
"1579",2019-09-05 08:52:54,68.6,26.1
"1580",2019-09-05 08:52:56,68.6,26
"1581",2019-09-05 08:52:59,68.6,26
"1582",2019-09-05 08:53:01,68.6,26
"1583",2019-09-05 08:53:04,68.6,26
"1584",2019-09-05 08:53:06,68.6,26
"1585",2019-09-05 08:53:09,68.6,26
"1586",2019-09-05 08:53:11,68.6,26
"1587",2019-09-05 08:53:14,68.6,26
"1588",2019-09-05 08:53:16,68.6,26
"1589",2019-09-05 08:53:19,68.7,26
"1590",2019-09-05 08:53:21,68.7,26
"1591",2019-09-05 08:53:24,68.7,26
"1592",2019-09-05 08:53:29,68.7,26
"1593",2019-09-05 08:53:32,68.7,26
"1594",2019-09-05 08:53:34,68.8,26
"1595",2019-09-05 08:53:37,68.8,26
"1596",2019-09-05 08:53:39,68.8,26
"1597",2019-09-05 08:53:42,68.8,26
"1598",2019-09-05 08:53:44,68.8,26
"1599",2019-09-05 08:53:47,68.8,26
"1600",2019-09-05 08:53:49,68.8,26
"1601",2019-09-05 08:53:52,68.9,26
"1602",2019-09-05 08:53:54,69,26.1
"1603",2019-09-05 08:53:57,68.9,26
"1604",2019-09-05 08:53:59,68.9,26
"1605",2019-09-05 08:54:02,68.9,26
"1606",2019-09-05 08:54:04,69,26.1
"1607",2019-09-05 08:54:07,68.9,26
"1608",2019-09-05 08:54:09,68.9,26
"1609",2019-09-05 08:54:12,69,26
"1610",2019-09-05 08:54:15,69,26
"1611",2019-09-05 08:54:17,69,26
"1612",2019-09-05 08:54:20,69,26
"1613",2019-09-05 08:54:22,69,26
"1614",2019-09-05 08:54:25,69,26
"1615",2019-09-05 08:54:27,69,26
"1616",2019-09-05 08:54:30,69,26
"1617",2019-09-05 08:54:32,69.1,26
"1618",2019-09-05 08:54:35,69.1,26
"1619",2019-09-05 08:54:37,69.1,26
"1620",2019-09-05 08:54:40,69.1,26
"1621",2019-09-05 08:54:42,69.1,26
"1622",2019-09-05 08:54:45,69.1,26
"1623",2019-09-05 08:54:47,69.1,26
"1624",2019-09-05 08:54:50,69.2,26
"1625",2019-09-05 08:54:52,69.2,26.1
"1626",2019-09-05 08:54:55,69.2,26
"1627",2019-09-05 08:54:58,69.2,26
"1628",2019-09-05 08:55:00,69.2,26
"1629",2019-09-05 08:55:03,69.2,26
"1630",2019-09-05 08:55:05,69.2,26
"1631",2019-09-05 08:55:08,69.2,26
"1632",2019-09-05 08:55:10,69.2,26
"1633",2019-09-05 08:55:13,69.3,26.1
"1634",2019-09-05 08:55:15,69.3,26
"1635",2019-09-05 08:55:18,69.3,26
"1636",2019-09-05 08:55:20,69.4,26.1
"1637",2019-09-05 08:55:23,69.4,26.1
"1638",2019-09-05 08:55:25,69.4,26.1
"1639",2019-09-05 08:55:28,69.3,26
"1640",2019-09-05 08:55:30,69.3,26
"1641",2019-09-05 08:55:33,69.4,26.1
"1642",2019-09-05 08:55:35,69.4,26
"1643",2019-09-05 08:55:40,69.4,26.1
"1644",2019-09-05 08:55:43,69.4,26
"1645",2019-09-05 08:55:46,69.5,26.1
"1646",2019-09-05 08:55:48,69.5,26.1
"1647",2019-09-05 08:55:51,69.5,26.1
"1648",2019-09-05 08:55:53,69.5,26.1
"1649",2019-09-05 08:55:56,69.4,26
"1650",2019-09-05 08:55:58,69.6,26.1
"1651",2019-09-05 08:56:01,69.5,26
"1652",2019-09-05 08:56:03,69.5,26
"1653",2019-09-05 08:56:06,69.5,26
"1654",2019-09-05 08:56:08,69.5,26
"1655",2019-09-05 08:56:11,69.6,26.1
"1656",2019-09-05 08:56:13,69.6,26.1
"1657",2019-09-05 08:56:16,69.6,26.1
"1658",2019-09-05 08:56:18,69.6,26.1
"1659",2019-09-05 08:56:21,69.6,26.1
"1660",2019-09-05 08:56:23,69.6,26
"1661",2019-09-05 08:56:26,69.6,26.1
"1662",2019-09-05 08:56:29,69.6,26.1
"1663",2019-09-05 08:56:31,69.6,26
"1664",2019-09-05 08:56:34,69.7,26.1
"1665",2019-09-05 08:56:36,69.6,26
"1666",2019-09-05 08:56:39,69.6,26.1
"1667",2019-09-05 08:56:41,69.7,26.1
"1668",2019-09-05 08:56:44,69.7,26.1
"1669",2019-09-05 08:56:46,69.6,26
"1670",2019-09-05 08:56:49,69.7,26.1
"1671",2019-09-05 08:56:51,69.6,26
"1672",2019-09-05 08:56:54,69.7,26.1
"1673",2019-09-05 08:56:56,69.7,26.1
"1674",2019-09-05 08:56:59,69.8,26.1
"1675",2019-09-05 08:57:01,69.8,26.1
"1676",2019-09-05 08:57:04,69.8,26.1
"1677",2019-09-05 08:57:09,69.8,26.1
"1678",2019-09-05 08:57:12,69.8,26.1
"1679",2019-09-05 08:57:14,69.8,26.1
"1680",2019-09-05 08:57:17,69.8,26.1
"1681",2019-09-05 08:57:19,69.8,26.1
"1682",2019-09-05 08:57:22,69.8,26.1
"1683",2019-09-05 08:57:24,69.8,26.1
"1684",2019-09-05 08:57:27,69.8,26.1
"1685",2019-09-05 08:57:29,69.9,26.1
"1686",2019-09-05 08:57:32,69.9,26.1
"1687",2019-09-05 08:57:34,69.9,26.1
"1688",2019-09-05 08:57:37,69.9,26.1
"1689",2019-09-05 08:57:39,69.9,26.1
"1690",2019-09-05 08:57:42,69.9,26.1
"1691",2019-09-05 08:57:44,69.9,26.1
"1692",2019-09-05 08:57:47,69.9,26.1
"1693",2019-09-05 08:57:49,69.9,26.1
"1694",2019-09-05 08:57:52,69.9,26.1
"1695",2019-09-05 08:57:55,70,26.1
"1696",2019-09-05 08:57:57,70,26.1
"1697",2019-09-05 08:58:00,70,26.1
"1698",2019-09-05 08:58:02,70,26.1
"1699",2019-09-05 08:58:05,70,26.1
"1700",2019-09-05 08:58:10,70,26.1
"1701",2019-09-05 08:58:12,70,26.1
"1702",2019-09-05 08:58:15,70,26.1
"1703",2019-09-05 08:58:17,70,26.1
"1704",2019-09-05 08:58:20,70,26.1
"1705",2019-09-05 08:58:22,70,26.1
"1706",2019-09-05 08:58:25,70,26.1
"1707",2019-09-05 08:58:27,70.1,26.1
"1708",2019-09-05 08:58:30,70.1,26.1
"1709",2019-09-05 08:58:32,70.1,26.1
"1710",2019-09-05 08:58:35,70.1,26.1
"1711",2019-09-05 08:58:38,70.1,26.1
"1712",2019-09-05 08:58:40,70.1,26.1
"1713",2019-09-05 08:58:43,70.1,26.1
"1714",2019-09-05 08:58:45,70.1,26.1
"1715",2019-09-05 08:58:48,70.1,26.1
"1716",2019-09-05 08:58:50,70.1,26.1
"1717",2019-09-05 08:58:53,70.1,26.1
"1718",2019-09-05 08:58:55,70.1,26.1
"1719",2019-09-05 08:58:58,70.2,26.2
"1720",2019-09-05 08:59:00,70.2,26.1
"1721",2019-09-05 08:59:03,70.2,26.1
"1722",2019-09-05 08:59:05,70.2,26.1
"1723",2019-09-05 08:59:08,70.2,26.1
"1724",2019-09-05 08:59:10,70.2,26.1
"1725",2019-09-05 08:59:13,70.2,26.1
"1726",2019-09-05 08:59:15,70.2,26.1
"1727",2019-09-05 08:59:18,70.2,26.1
"1728",2019-09-05 08:59:21,70.3,26.1
"1729",2019-09-05 08:59:23,70.3,26.1
"1730",2019-09-05 08:59:26,70.3,26.1
"1731",2019-09-05 08:59:28,70.3,26.1
"1732",2019-09-05 08:59:31,70.3,26.1
"1733",2019-09-05 08:59:33,70.3,26.1
"1734",2019-09-05 08:59:36,70.3,26.1
"1735",2019-09-05 08:59:38,70.3,26.1
"1736",2019-09-05 08:59:41,70.3,26.1
"1737",2019-09-05 08:59:43,70.4,26.1
"1738",2019-09-05 08:59:46,70.3,26.1
"1739",2019-09-05 08:59:48,70.4,26.1
"1740",2019-09-05 08:59:51,70.4,26.1
"1741",2019-09-05 08:59:53,70.4,26.1
"1742",2019-09-05 08:59:56,70.4,26.1
"1743",2019-09-05 09:00:01,70.4,26.1
"1744",2019-09-05 09:00:04,70.4,26.1
"1745",2019-09-05 09:00:06,70.4,26.1
"1746",2019-09-05 09:00:09,70.4,26.1
"1747",2019-09-05 09:00:11,70.5,26.1
"1748",2019-09-05 09:00:14,70.5,26.1
"1749",2019-09-05 09:00:16,70.5,26.1
"1750",2019-09-05 09:00:19,70.5,26.1
"1751",2019-09-05 09:00:21,70.5,26.1
"1752",2019-09-05 09:00:24,70.5,26.1
"1753",2019-09-05 09:00:26,70.5,26.1
"1754",2019-09-05 09:00:29,70.5,26.1
"1755",2019-09-05 09:00:31,70.6,26.2
"1756",2019-09-05 09:00:34,70.6,26.2
"1757",2019-09-05 09:00:36,70.5,26.1
"1758",2019-09-05 09:00:39,70.5,26.1
"1759",2019-09-05 09:00:44,70.5,26.1
"1760",2019-09-05 09:00:47,70.6,26.2
"1761",2019-09-05 09:00:49,70.5,26.1
"1762",2019-09-05 09:00:52,70.6,26.1
"1763",2019-09-05 09:00:54,70.6,26.1
"1764",2019-09-05 09:00:57,70.7,26.2
"1765",2019-09-05 09:00:59,70.6,26.1
"1766",2019-09-05 09:01:02,70.7,26.2
"1767",2019-09-05 09:01:04,70.7,26.2
"1768",2019-09-05 09:01:07,70.7,26.2
"1769",2019-09-05 09:01:09,70.6,26.1
"1770",2019-09-05 09:01:12,70.8,26.2
"1771",2019-09-05 09:01:14,70.8,26.2
"1772",2019-09-05 09:01:17,70.8,26.2
"1773",2019-09-05 09:01:19,70.8,26.2
"1774",2019-09-05 09:01:22,70.8,26.2
"1775",2019-09-05 09:01:25,70.8,26.2
"1776",2019-09-05 09:01:27,70.7,26.1
"1777",2019-09-05 09:01:30,70.8,26.2
"1778",2019-09-05 09:01:32,70.8,26.2
"1779",2019-09-05 09:01:35,70.8,26.2
"1780",2019-09-05 09:01:37,70.9,26.2
"1781",2019-09-05 09:01:40,70.9,26.2
"1782",2019-09-05 09:01:42,70.9,26.2
"1783",2019-09-05 09:01:45,70.9,26.2
"1784",2019-09-05 09:01:47,70.9,26.2
"1785",2019-09-05 09:01:50,70.9,26.2
"1786",2019-09-05 09:01:52,70.9,26.2
"1787",2019-09-05 09:01:55,70.9,26.2
"1788",2019-09-05 09:01:57,70.9,26.2
"1789",2019-09-05 09:02:02,70.8,26.1
"1790",2019-09-05 09:02:15,71,26.2
"1791",2019-09-05 09:02:20,71,26.2
"1792",2019-09-05 09:02:28,71.1,26.2
"1793",2019-09-05 09:02:30,71.1,26.2
"1794",2019-09-05 09:02:33,71.1,26.2
"1795",2019-09-05 09:02:35,71.1,26.2
"1796",2019-09-05 09:02:38,71.1,26.2
"1797",2019-09-05 09:02:40,71.1,26.2
"1798",2019-09-05 09:02:43,71.1,26.2
"1799",2019-09-05 09:02:45,71.2,26.2
"1800",2019-09-05 09:02:48,71.2,26.2
"1801",2019-09-05 09:02:50,71.2,26.2
"1802",2019-09-05 09:02:53,71.2,26.2
"1803",2019-09-05 09:02:56,71.2,26.2
"1804",2019-09-05 09:02:58,71.2,26.2
"1805",2019-09-05 09:03:03,71.2,26.2
"1806",2019-09-05 09:03:06,71.2,26.2
"1807",2019-09-05 09:03:08,71.2,26.2
"1808",2019-09-05 09:03:11,71.2,26.2
"1809",2019-09-05 09:03:13,71.3,26.2
"1810",2019-09-05 09:03:16,71.3,26.2
"1811",2019-09-05 09:03:18,71.3,26.2
"1812",2019-09-05 09:03:21,71.3,26.2
"1813",2019-09-05 09:03:23,71.3,26.2
"1814",2019-09-05 09:03:26,71.3,26.2
"1815",2019-09-05 09:03:28,71.3,26.2
"1816",2019-09-05 09:03:31,71.3,26.2
"1817",2019-09-05 09:03:33,71.3,26.2
"1818",2019-09-05 09:03:36,71.4,26.2
"1819",2019-09-05 09:03:39,71.4,26.2
"1820",2019-09-05 09:03:41,71.4,26.2
"1821",2019-09-05 09:03:44,71.4,26.2
"1822",2019-09-05 09:03:46,71.4,26.2
"1823",2019-09-05 09:03:49,71.4,26.2
"1824",2019-09-05 09:03:51,71.4,26.2
"1825",2019-09-05 09:03:54,71.4,26.2
"1826",2019-09-05 09:03:56,71.4,26.2
"1827",2019-09-05 09:03:59,71.4,26.2
"1828",2019-09-05 09:04:01,71.5,26.2
"1829",2019-09-05 09:04:04,71.5,26.2
"1830",2019-09-05 09:04:06,71.5,26.2
"1831",2019-09-05 09:04:09,71.5,26.2
"1832",2019-09-05 09:04:11,71.5,26.2
"1833",2019-09-05 09:04:14,71.5,26.2
"1834",2019-09-05 09:04:54,NA,NA
"1835",2019-09-05 09:05:34,NA,NA
"1836",2019-09-05 09:05:36,71.9,26.2
"1837",2019-09-05 09:05:39,71.9,26.2
"1838",2019-09-05 09:05:42,71.9,26.2
"1839",2019-09-05 09:05:47,72,26.2
"1840",2019-09-05 09:05:49,72,26.2
"1841",2019-09-05 09:05:52,72,26.2
"1842",2019-09-05 09:05:57,72,26.2
"1843",2019-09-05 09:05:59,72,26.2
"1844",2019-09-05 09:06:02,72,26.2
"1845",2019-09-05 09:06:04,72,26.2
"1846",2019-09-05 09:06:07,72,26.2
"1847",2019-09-05 09:06:09,72,26.2
"1848",2019-09-05 09:06:12,72,26.2
"1849",2019-09-05 09:06:14,72,26.2
"1850",2019-09-05 09:06:17,72.1,26.2
"1851",2019-09-05 09:06:19,72.1,26.2
"1852",2019-09-05 09:06:22,72.1,26.2
"1853",2019-09-05 09:06:25,72.1,26.2
"1854",2019-09-05 09:06:27,72.1,26.2
"1855",2019-09-05 09:06:30,72.1,26.2
"1856",2019-09-05 09:06:32,72.1,26.2
"1857",2019-09-05 09:06:35,72.1,26.2
"1858",2019-09-05 09:06:37,72.1,26.2
"1859",2019-09-05 09:06:40,72.1,26.2
"1860",2019-09-05 09:06:42,72.1,26.2
"1861",2019-09-05 09:06:45,72.1,26.2
"1862",2019-09-05 09:06:47,72.1,26.2
"1863",2019-09-05 09:06:50,72.2,26.2
"1864",2019-09-05 09:06:52,72.2,26.2
"1865",2019-09-05 09:06:55,72.2,26.2
"1866",2019-09-05 09:06:57,72.2,26.2
"1867",2019-09-05 09:07:00,72.2,26.2
"1868",2019-09-05 09:07:02,72.2,26.2
"1869",2019-09-05 09:07:05,72.3,26.2
"1870",2019-09-05 09:07:08,72.3,26.2
"1871",2019-09-05 09:07:10,72.3,26.2
"1872",2019-09-05 09:07:13,72.3,26.2
"1873",2019-09-05 09:07:15,72.3,26.2
"1874",2019-09-05 09:07:18,72.3,26.2
"1875",2019-09-05 09:07:20,72.3,26.2
"1876",2019-09-05 09:07:23,72.3,26.2
"1877",2019-09-05 09:07:25,72.3,26.2
"1878",2019-09-05 09:07:30,72.3,26.2
"1879",2019-09-05 09:07:33,72.3,26.2
"1880",2019-09-05 09:07:35,72.3,26.2
"1881",2019-09-05 09:07:38,72.3,26.2
"1882",2019-09-05 09:07:40,72.4,26.2
"1883",2019-09-05 09:07:43,72.5,26.3
"1884",2019-09-05 09:07:45,72.4,26.2
"1885",2019-09-05 09:07:48,72.4,26.2
"1886",2019-09-05 09:07:51,72.4,26.2
"1887",2019-09-05 09:07:53,72.4,26.2
"1888",2019-09-05 09:07:56,72.5,26.2
"1889",2019-09-05 09:07:58,72.5,26.2
"1890",2019-09-05 09:08:01,72.5,26.2
"1891",2019-09-05 09:08:03,72.5,26.2
"1892",2019-09-05 09:08:06,72.5,26.2
"1893",2019-09-05 09:08:08,72.5,26.2
"1894",2019-09-05 09:08:11,72.5,26.2
"1895",2019-09-05 09:08:13,72.5,26.2
"1896",2019-09-05 09:08:16,72.5,26.2
"1897",2019-09-05 09:08:18,72.5,26.2
"1898",2019-09-05 09:08:21,72.5,26.2
"1899",2019-09-05 09:08:23,72.6,26.2
"1900",2019-09-05 09:08:26,72.6,26.2
"1901",2019-09-05 09:08:28,72.6,26.2
"1902",2019-09-05 09:08:31,72.6,26.2
"1903",2019-09-05 09:08:34,72.6,26.2
"1904",2019-09-05 09:08:36,72.6,26.2
"1905",2019-09-05 09:08:39,72.7,26.3
"1906",2019-09-05 09:08:41,72.7,26.2
"1907",2019-09-05 09:08:44,72.7,26.2
"1908",2019-09-05 09:08:46,72.7,26.2
"1909",2019-09-05 09:08:49,72.7,26.2
"1910",2019-09-05 09:08:51,72.7,26.2
"1911",2019-09-05 09:08:54,72.7,26.2
"1912",2019-09-05 09:08:56,72.7,26.2
"1913",2019-09-05 09:08:59,72.7,26.2
"1914",2019-09-05 09:09:01,72.8,26.2
"1915",2019-09-05 09:09:04,72.8,26.2
"1916",2019-09-05 09:09:06,72.8,26.2
"1917",2019-09-05 09:09:09,72.8,26.2
"1918",2019-09-05 09:09:14,72.8,26.2
"1919",2019-09-05 09:09:19,72.8,26.2
"1920",2019-09-05 09:09:22,72.8,26.2
"1921",2019-09-05 09:09:24,72.9,26.2
"1922",2019-09-05 09:09:27,72.9,26.2
"1923",2019-09-05 09:09:29,72.9,26.2
"1924",2019-09-05 09:09:32,72.9,26.2
"1925",2019-09-05 09:09:34,73,26.3
"1926",2019-09-05 09:09:37,72.9,26.2
"1927",2019-09-05 09:09:39,72.9,26.2
"1928",2019-09-05 09:09:42,72.9,26.2
"1929",2019-09-05 09:09:44,72.9,26.2
"1930",2019-09-05 09:09:47,73,26.2
"1931",2019-09-05 09:09:49,73,26.2
"1932",2019-09-05 09:09:52,73,26.2
"1933",2019-09-05 09:09:54,73,26.2
"1934",2019-09-05 09:09:57,73.1,26.3
"1935",2019-09-05 09:10:00,73,26.2
"1936",2019-09-05 09:10:02,73.1,26.2
"1937",2019-09-05 09:10:05,73.1,26.2
"1938",2019-09-05 09:10:07,73.1,26.3
"1939",2019-09-05 09:10:10,73.1,26.2
"1940",2019-09-05 09:10:12,73.1,26.2
"1941",2019-09-05 09:10:15,73.1,26.2
"1942",2019-09-05 09:10:17,73.1,26.2
"1943",2019-09-05 09:10:20,73.1,26.2
"1944",2019-09-05 09:10:22,73.2,26.3
"1945",2019-09-05 09:10:25,73.2,26.3
"1946",2019-09-05 09:10:27,73.2,26.3
"1947",2019-09-05 09:10:30,73.2,26.3
"1948",2019-09-05 09:10:32,73.1,26.2
"1949",2019-09-05 09:10:35,73.1,26.2
"1950",2019-09-05 09:10:37,73.1,26.2
"1951",2019-09-05 09:10:40,73.1,26.2
"1952",2019-09-05 09:10:43,73.3,26.3
"1953",2019-09-05 09:10:45,73.2,26.2
"1954",2019-09-05 09:10:48,73.3,26.3
"1955",2019-09-05 09:10:50,73.3,26.3
"1956",2019-09-05 09:10:53,73.3,26.2
"1957",2019-09-05 09:10:55,73.3,26.2
"1958",2019-09-05 09:10:58,73.3,26.2
"1959",2019-09-05 09:11:00,73.3,26.2
"1960",2019-09-05 09:11:03,73.3,26.2
"1961",2019-09-05 09:11:05,73.4,26.3
"1962",2019-09-05 09:11:08,73.4,26.3
"1963",2019-09-05 09:11:10,73.4,26.3
"1964",2019-09-05 09:11:13,73.4,26.2
"1965",2019-09-05 09:11:15,73.5,26.3
"1966",2019-09-05 09:11:18,73.4,26.2
"1967",2019-09-05 09:11:20,73.4,26.2
"1968",2019-09-05 09:11:23,73.5,26.3
"1969",2019-09-05 09:11:26,73.4,26.2
"1970",2019-09-05 09:11:28,73.4,26.2
"1971",2019-09-05 09:11:31,73.5,26.2
"1972",2019-09-05 09:11:33,73.5,26.2
"1973",2019-09-05 09:11:36,73.4,26.2
"1974",2019-09-05 09:11:38,73.5,26.3
"1975",2019-09-05 09:11:41,73.5,26.2
"1976",2019-09-05 09:11:43,73.5,26.2
"1977",2019-09-05 09:11:46,73.5,26.2
"1978",2019-09-05 09:11:48,73.6,26.3
"1979",2019-09-05 09:11:51,73.5,26.2
"1980",2019-09-05 09:11:53,73.6,26.3
"1981",2019-09-05 09:11:56,73.6,26.3
"1982",2019-09-05 09:11:58,73.7,26.3
"1983",2019-09-05 09:12:01,73.6,26.2
"1984",2019-09-05 09:12:03,73.7,26.3
"1985",2019-09-05 09:12:09,73.7,26.3
"1986",2019-09-05 09:12:11,73.6,26.2
"1987",2019-09-05 09:12:14,73.7,26.3
"1988",2019-09-05 09:12:16,73.7,26.3
"1989",2019-09-05 09:12:19,73.7,26.3
"1990",2019-09-05 09:12:21,73.6,26.2
"1991",2019-09-05 09:12:26,73.7,26.3
"1992",2019-09-05 09:12:29,73.8,26.3
"1993",2019-09-05 09:12:31,73.8,26.3
"1994",2019-09-05 09:12:34,73.8,26.3
"1995",2019-09-05 09:12:36,73.8,26.3
"1996",2019-09-05 09:12:39,73.7,26.2
"1997",2019-09-05 09:12:41,73.8,26.3
"1998",2019-09-05 09:12:44,73.9,26.3
"1999",2019-09-05 09:12:46,73.9,26.3
"2000",2019-09-05 09:12:49,73.9,26.3
"2001",2019-09-05 09:12:52,73.9,26.3
"2002",2019-09-05 09:12:54,73.9,26.3
"2003",2019-09-05 09:12:57,73.9,26.3
"2004",2019-09-05 09:12:59,73.9,26.3
"2005",2019-09-05 09:13:02,73.8,26.2
"2006",2019-09-05 09:13:04,73.9,26.3
"2007",2019-09-05 09:13:07,73.9,26.3
"2008",2019-09-05 09:13:09,74,26.3
"2009",2019-09-05 09:13:12,73.9,26.3
"2010",2019-09-05 09:13:14,73.9,26.2
"2011",2019-09-05 09:13:17,74,26.3
"2012",2019-09-05 09:13:19,74,26.3
"2013",2019-09-05 09:13:22,74,26.3
"2014",2019-09-05 09:13:24,74,26.3
"2015",2019-09-05 09:13:27,74,26.3
"2016",2019-09-05 09:13:29,74,26.3
"2017",2019-09-05 09:13:32,74,26.3
"2018",2019-09-05 09:13:35,74,26.2
"2019",2019-09-05 09:13:37,74.1,26.3
"2020",2019-09-05 09:13:40,74.1,26.3
"2021",2019-09-05 09:13:42,74.1,26.3
"2022",2019-09-05 09:13:45,74.1,26.3
"2023",2019-09-05 09:13:47,74.1,26.3
"2024",2019-09-05 09:13:50,74.1,26.3
"2025",2019-09-05 09:13:52,74.1,26.3
"2026",2019-09-05 09:13:55,74.1,26.3
"2027",2019-09-05 09:13:57,74.1,26.3
"2028",2019-09-05 09:14:02,74.2,26.3
"2029",2019-09-05 09:14:07,74.2,26.3
"2030",2019-09-05 09:14:10,74.2,26.3
"2031",2019-09-05 09:14:12,74.2,26.3
"2032",2019-09-05 09:14:15,74.2,26.3
"2033",2019-09-05 09:14:18,74.2,26.3
"2034",2019-09-05 09:14:20,74.2,26.2
"2035",2019-09-05 09:14:23,74.2,26.3
"2036",2019-09-05 09:14:25,74.3,26.3
"2037",2019-09-05 09:14:28,74.3,26.3
"2038",2019-09-05 09:14:30,74.3,26.3
"2039",2019-09-05 09:14:33,74.3,26.3
"2040",2019-09-05 09:14:35,74.3,26.3
"2041",2019-09-05 09:14:38,74.3,26.3
"2042",2019-09-05 09:14:40,74.3,26.3
"2043",2019-09-05 09:14:43,74.3,26.3
"2044",2019-09-05 09:14:45,74.2,26.2
"2045",2019-09-05 09:14:48,74.4,26.3
"2046",2019-09-05 09:14:50,74.4,26.3
"2047",2019-09-05 09:14:53,74.4,26.3
"2048",2019-09-05 09:14:55,74.3,26.2
"2049",2019-09-05 09:14:58,74.4,26.3
"2050",2019-09-05 09:15:00,74.4,26.3
"2051",2019-09-05 09:15:03,74.4,26.3
"2052",2019-09-05 09:15:06,74.4,26.3
"2053",2019-09-05 09:15:08,74.4,26.3
"2054",2019-09-05 09:15:11,74.4,26.3
"2055",2019-09-05 09:15:13,74.4,26.3
"2056",2019-09-05 09:15:16,74.5,26.3
"2057",2019-09-05 09:15:18,74.5,26.3
"2058",2019-09-05 09:15:21,74.5,26.3
"2059",2019-09-05 09:15:23,74.5,26.3
"2060",2019-09-05 09:15:26,74.5,26.3
"2061",2019-09-05 09:15:28,74.5,26.3
"2062",2019-09-05 09:15:31,74.5,26.3
"2063",2019-09-05 09:15:33,74.6,26.3
"2064",2019-09-05 09:15:36,74.6,26.3
"2065",2019-09-05 09:15:38,74.6,26.3
"2066",2019-09-05 09:15:41,74.6,26.3
"2067",2019-09-05 09:15:44,74.6,26.3
"2068",2019-09-05 09:15:46,74.6,26.3
"2069",2019-09-05 09:15:49,74.6,26.3
"2070",2019-09-05 09:15:51,74.6,26.3
"2071",2019-09-05 09:15:54,74.6,26.3
"2072",2019-09-05 09:15:56,74.6,26.3
"2073",2019-09-05 09:15:59,74.7,26.3
"2074",2019-09-05 09:16:01,74.7,26.3
"2075",2019-09-05 09:16:04,74.7,26.3
"2076",2019-09-05 09:16:06,74.7,26.3
"2077",2019-09-05 09:16:09,74.7,26.3
"2078",2019-09-05 09:16:11,74.7,26.3
"2079",2019-09-05 09:16:14,74.8,26.3
"2080",2019-09-05 09:16:16,74.8,26.3
"2081",2019-09-05 09:16:19,74.8,26.3
"2082",2019-09-05 09:16:21,74.8,26.3
"2083",2019-09-05 09:16:24,74.8,26.3
"2084",2019-09-05 09:16:29,74.8,26.3
"2085",2019-09-05 09:16:32,74.8,26.3
"2086",2019-09-05 09:16:34,74.8,26.3
"2087",2019-09-05 09:16:37,74.8,26.3
"2088",2019-09-05 09:16:39,74.8,26.3
